licencia_id,origen,municipio,direccion_consultada,lat,lon,etiqueta_icgc,geocodificado,en_ciudad
HUTB-042655,vut,Santa Susanna,"Plaça Europa 1, Santa Susanna",,,,False,False
HUTB-042656,vut,Santa Susanna,"Passeig Maritim (Edifici Rosa dels Vents) 1, Santa Susanna",,,,False,False
HUTB-042657,vut,Vilanova i la Geltrú,"Carrer Mas Galceran s/n, Vilanova i la Geltrú",,,,False,False
HUTB-042718,vut,Alella,"Carrer Farigola 7, Alella",41.48976233,2.29345029,,True,False
HUTB-042719,vut,Granollers,"Carrer Apel·les Mestres 31, Granollers",41.61541098,2.29351574,,True,False
HUTB-042721,vut,Sant Cebrià de Vallalta,"Carrer CANIGO 30/32, Sant Cebrià de Vallalta",41.63591295,2.60490579,,True,False
HUTB-042722,vut,Sant Cebrià de Vallalta,"Carrer CAN ROCA S/N LA PISSARRA s/n, Sant Cebrià de Vallalta",41.64071018,2.59405759,,True,False
HUTB-042723,vut,Sant Cugat del Vallès,"Passeig La Floresta (de) 1, Sant Cugat del Vallès",41.4452129,2.07230386,,True,True
HUTB-042726,vut,Sant Cugat del Vallès,"Passatge La Salut (de) 15, Sant Cugat del Vallès",41.44760432,2.07674356,,True,True
HUTB-042797,vut,"Masnou, el","Carrer Josep Llimona 7B, Masnou, el",,,,False,False
HUTB-042798,vut,"Masnou, el","Carrer Josep Llimona 7B, Masnou, el",,,,False,False
HUTB-042871,vut,Calella,"Carrer Sant Pere 56, Calella",41.61519348,2.66262421,,True,False
HUTB-042872,vut,Calella,"Carrer Sant Jaume 149, Calella",41.61417683,2.65459637,,True,False
HUTB-042873,vut,Mataró,"Carrer Pallars 19, Mataró",41.55459626,2.46358052,,True,False
HUTB-042881,vut,Sant Adrià de Besòs,"Avinguda Eduard Maristany 021, Sant Adrià de Besòs",41.41498003,2.22236289,,True,True
HUTB-042882,vut,Sant Adrià de Besòs,"Avinguda Eduard Maristany 013, Sant Adrià de Besòs",41.41420354,2.22165481,,True,True
HUTB-043011,vut,Canet de Mar,"Carrer Riera Buscarons 59, Canet de Mar",41.58997317,2.5812587,,True,False
HUTB-043133,vut,Vilanova i la Geltrú,"Carrer Major 80, Vilanova i la Geltrú",41.22711381,1.72248841,,True,False
HUTB-043198,vut,"Ametlla del Vallès, l'","Camí Can Guineu 21, Ametlla del Vallès, l'",41.66250853,2.25546299,,True,False
HUTB-043584,vut,Gavà,"Carrer CALAFELL 24A, Gavà",41.26677628,2.00771983,,True,False
HUTB-043486,vut,Pineda de Mar,"Carrer Tiziano 11, Pineda de Mar",41.63383579,2.6920433,,True,False
HUTB-043488,vut,Pineda de Mar,"Plaça Mèlies 20, Pineda de Mar",41.62593506,2.69000228,,True,False
HUTB-043489,vut,Pineda de Mar,"Rambla Catalunya 52, Pineda de Mar",41.62447974,2.68355615,,True,False
HUTB-043490,vut,Pineda de Mar,"Carrer Consolat de mar 15, Pineda de Mar",41.62358792,2.6965312,,True,False
HUTB-043491,vut,Pineda de Mar,"Carrer Vall d¿Aran 23, Pineda de Mar",41.62890453,2.69203605,,True,False
HUTB-043492,vut,Pineda de Mar,"Carrer Cervantes 2, Pineda de Mar",41.61728152,2.67354181,,True,False
HUTB-043493,vut,Pineda de Mar,"Carrer Montecarlo 20, Pineda de Mar",41.62112486,2.66827076,,True,False
HUTB-043494,vut,Vilanova i la Geltrú,"Carrer Olèrdola 24, Vilanova i la Geltrú",41.2186386,1.7116787,,True,False
HUTB-043495,vut,Vilanova i la Geltrú,"Carrer Hernani 1, Vilanova i la Geltrú",41.22134378,1.72843093,,True,False
HUTB-043496,vut,Vilanova i la Geltrú,"Carrer Aiguamolls 14, Vilanova i la Geltrú",41.20511111,1.68380986,,True,False
HUTB-043497,vut,Vilanova i la Geltrú,"Carrer de Manuel de Cabanyes 64, Vilanova i la Geltrú",41.22582012,1.71906812,,True,False
HUTB-043498,vut,Vilanova i la Geltrú,"Carrer Olèrdola 21, Vilanova i la Geltrú",41.21923307,1.71406973,,True,False
HUTB-043539,vut,Pineda de Mar,"Carrer Àngel Guimerà 30, Pineda de Mar",41.62220146,2.68754262,,True,False
HUTB-043547,vut,Cabrils,"Passatge La Pineda 5, Cabrils",41.52209166,2.37993817,,True,False
HUTB-043548,vut,Canet de Mar,"Carrer Gram 20, Canet de Mar",41.59055157,2.58194162,,True,False
HUTB-043549,vut,Canet de Mar,"Carrer Rieram de la Torre 10, Canet de Mar",,,,False,False
HUTB-043550,vut,Cubelles,"Carrer Pau Claris 6, Cubelles",41.19746017,1.65413305,,True,False
HUTB-043551,vut,Cubelles,"Carrer Saligar 27, Cubelles",41.19879493,1.67050182,,True,False
HUTB-043552,vut,Cubelles,"Passeig Mar Mediterrània 2, Cubelles",41.19887902,1.67327005,,True,False
HUTB-043553,vut,Cubelles,"Carrer Picasso 37 B, Cubelles",,,,False,False
HUTB-043578,vut,Gavà,"Avinguda Europa 81, Gavà",41.2696701,2.0231948,,True,False
HUTB-043580,vut,Gavà,"Camí Pinar 8, Gavà",,,,False,False
HUTB-043581,vut,Gavà,"Carrer Premià 4, Gavà",41.2704168,2.03343007,,True,False
HUTB-043583,vut,Gavà,"Carrer L'ametlla 2B, Gavà",41.26685776,2.00700771,,True,False
HUTB-043487,vut,Pineda de Mar,"Carrer Tarragona 17, Pineda de Mar",41.62229625,2.69062245,,True,False
HUTB-043485,vut,Pineda de Mar,"Carrer Fluvià 5, Pineda de Mar",41.63327968,2.66703289,,True,False
HUTB-043199,vut,Castellet i la Gornal,"Carrer LOS MADROÑOS - TRENCARROQUES 46, Castellet i la Gornal",41.2256955,1.62497861,,True,False
HUTB-043457,vut,Pineda de Mar,"Carrer Girona 28, Pineda de Mar",41.62558577,2.69504888,,True,False
HUTB-043200,vut,Olivella,"Plaça Tagamanent 2, Olivella",,,,False,False
HUTB-043202,vut,Olivella,"Carrer Júpiter 54, Olivella",,,,False,False
HUTB-043203,vut,Olivella,"Carrer Trencapinyes 68, Olivella",41.31891489,1.76843512,,True,False
HUTB-043205,vut,Olivella,"Carrer Llop 10, Olivella",,,,False,False
HUTB-043206,vut,Olivella,"Carrer Via Làctia 210, Olivella",41.30201962,1.77435812,,True,False
HUTB-043207,vut,Olivella,"Carrer Mar Mediterrània 27, Olivella",41.28431612,1.75268441,,True,False
HUTB-043208,vut,Sant Pol de Mar,"Avinguda Maresme 6, Sant Pol de Mar",41.60420971,2.63004329,,True,False
HUTB-043209,vut,Sant Pol de Mar,"Carretera Nacional II 663, Sant Pol de Mar",,,,False,False
HUTB-043239,vut,Collbató,"Carrer Bonavista 30, Collbató",41.56746191,1.82811254,,True,False
HUTB-043240,vut,Collbató,"Passeig Cerdanya 21, Collbató",41.56839332,1.81748437,,True,False
HUTB-043244,vut,Santa Susanna,"Carrer Lligabosc 46, Santa Susanna",41.64612927,2.70586309,,True,False
HUTB-043252,vut,Santa Susanna,"Carrer Peixos 19, Santa Susanna",41.64305265,2.71300825,,True,False
HUTB-043259,vut,Sant Iscle de Vallalta,"Disseminat Can Carrabiscu CASA, Sant Iscle de Vallalta",,,,False,False
HUTB-043359,vut,Alella,"Carrer Riera Principal 28B, Alella",41.48989144,2.2958703,,True,False
HUTB-043360,vut,Alella,"Carrer Priorat 36, Alella",41.50757491,2.28098076,,True,False
HUTB-043361,vut,Collbató,"Carrer Manlleu 27, Collbató",41.56071502,1.80389762,,True,False
HUTB-043429,vut,Pineda de Mar,"Passeig Marítim 66, Pineda de Mar",41.6166074,2.67220882,,True,False
HUTB-043439,vut,Pineda de Mar,"Carrer Consolat de mar 9, Pineda de Mar",41.62329118,2.69577924,,True,False
HUTB-043440,vut,Pineda de Mar,"Carrer Esglèsia 2, Pineda de Mar",41.58928332,2.5815385,,True,False
HUTB-043441,vut,Pineda de Mar,"Carrer Esglèsia 1, Pineda de Mar",41.62292624,2.69364402,,True,False
HUTB-043442,vut,Pineda de Mar,"Carrer Ripolles 112, Pineda de Mar",41.62993736,2.66979021,,True,False
HUTB-043443,vut,Pineda de Mar,"Passeig Marítim 13, Pineda de Mar",41.62115071,2.68880476,,True,False
HUTB-043445,vut,Pineda de Mar,"Carrer Major 73, Pineda de Mar",41.62675524,2.68631895,,True,False
HUTB-041045,vut,Sant Adrià de Besòs,"Avinguda La Catalana 119, Sant Adrià de Besòs",41.42399095,2.22110685,,True,True
HUTB-040987,vut,Sant Martí Sarroca,"Barri Les Cabrunes (Masia Cal Joan Gros) 8, Sant Martí Sarroca",41.40623098,1.62446439,,True,False
HUTB-040986,vut,Sant Cebrià de Vallalta,"Carrer CAN BARTOMET 16, Sant Cebrià de Vallalta",41.63217852,2.59910297,,True,False
HUTB-038413,vut,Sant Pol de Mar,"Carrer JOAN MARAGALL 20, Sant Pol de Mar",41.60091828,2.61943285,,True,False
HUTB-038415,vut,Sant Pol de Mar,"Carrer CONXITA BADIA 1, Sant Pol de Mar",41.60332847,2.62120568,,True,False
HUTB-038416,vut,Sant Pol de Mar,"Avinguda MARESME 30, Sant Pol de Mar",41.60455451,2.62952823,,True,False
HUTB-038423,vut,Sant Antoni de Vilamajor,"Carrer Revolt de la Fontalba 7, Sant Antoni de Vilamajor",41.66561437,2.37342143,,True,False
HUTB-038499,vut,Sant Cugat del Vallès,"Passeig del Torrent 21, Sant Cugat del Vallès",41.47519777,2.09300066,,True,False
HUTB-038561,vut,Canyelles,"Carrer Coma de l'Olla 11, Canyelles",41.28402885,1.73940384,,True,False
HUTB-038569,vut,Sant Andreu de Llavaneres,"Passeig dels Ametllers 17, Sant Andreu de Llavaneres",41.56542648,2.4879106,,True,False
HUTB-038570,vut,Sant Andreu de Llavaneres,"Passeig Marítim 26, Sant Andreu de Llavaneres",41.55346223,2.49522488,,True,False
HUTB-038572,vut,Vallgorguina,"Carrer Ou de reig 10, Vallgorguina",41.64955159,2.4534076,,True,False
HUTB-038577,vut,Santa Susanna,"Carrer Marina 7, Santa Susanna",41.63730668,2.72529443,,True,False
HUTB-038579,vut,Malgrat de Mar,"Carrer Orquídeas 9, Malgrat de Mar",41.65223628,2.71743543,,True,False
HUTB-038580,vut,Malgrat de Mar,"Carrer Ollers 29, Malgrat de Mar",41.6466429,2.74186937,,True,False
HUTB-038581,vut,Palafolls,"Camí Can Carreres (Masia Can Palomo) s/n, Palafolls",,,,False,False
HUTB-038583,vut,Sant Boi de Llobregat,"Carrer General ODonnell 13, Sant Boi de Llobregat",41.34707459,2.04208672,,True,False
HUTB-038584,vut,Sant Boi de Llobregat,"Carrer MAJOR 59, Sant Boi de Llobregat",41.34649249,2.04103594,,True,False
HUTB-038586,vut,Sant Cugat del Vallès,"Carrer de Can Llobet 25, Sant Cugat del Vallès",41.44583264,2.07207075,,True,True
HUTB-038595,vut,Sant Cugat del Vallès,"Carrer Joaquim Blume 8, Sant Cugat del Vallès",41.61184811,2.08825426,,True,False
HUTB-038633,vut,Cubelles,"Carrer Arles de Tec 21, Cubelles",41.20681796,1.68030089,,True,False
HUTB-038640,vut,Cubelles,"Passeig Vilanova 16, Cubelles",41.21004531,1.67491897,,True,False
HUTB-038644,vut,Cubelles,"Passeig Maritim 22, Cubelles",41.20226897,1.68159534,,True,False
HUTB-038646,vut,Cubelles,"Passatge Riu Llobregat 8, Cubelles",41.19750224,1.6509265,,True,False
HUTB-038655,vut,Pineda de Mar,"Avinguda Hispanitat 49, Pineda de Mar",41.62017149,2.6761236,,True,False
HUTB-038656,vut,Pineda de Mar,"Avinguda Mediterrani 15, Pineda de Mar",41.61762964,2.6735194,,True,False
HUTB-038657,vut,Pineda de Mar,"Carrer Progrés 50, Pineda de Mar",41.62497117,2.69542596,,True,False
HUTB-038414,vut,Sant Pol de Mar,"Carrer SANT PAU 40, Sant Pol de Mar",41.60350555,2.62498431,,True,False
HUTB-038409,vut,Sant Pol de Mar,"Urbanització CAN VILLA PISOS, Sant Pol de Mar",41.59881886,2.61624536,,True,False
HUTB-038659,vut,Pineda de Mar,"Carrer Ignasi Iglesias 53, Pineda de Mar",41.62242663,2.68808361,,True,False
HUTB-038408,vut,Sant Pol de Mar,"Carrer SANTA CLARA 14, Sant Pol de Mar",41.6022357,2.6226516,,True,False
HUTB-038175,vut,Malgrat de Mar,"Carrer Ramón Llull 3, Malgrat de Mar",41.63777598,2.72992975,,True,False
HUTB-038177,vut,Vilassar de Mar,"Carrer Complex Vicor s/n, Vilassar de Mar",,,,False,False
HUTB-038178,vut,Cubelles,"Carrer Verge Montserrat 24, Cubelles",41.20603209,1.67607085,,True,False
HUTB-038236,vut,Canyelles,"Carrer Valencia 14, Canyelles",41.27583105,1.70308431,,True,False
HUTB-038239,vut,Cornellà de Llobregat,"Carrer Sant Jeroni 21, Cornellà de Llobregat",41.3513363,2.07413955,,True,True
HUTB-038240,vut,Cubelles,"Passeig Mar Mediterrània 66, Cubelles",41.19785856,1.66297229,,True,False
HUTB-038241,vut,Cubelles,"Carrer Llevant 4, Cubelles",41.20055745,1.67638215,,True,False
HUTB-038242,vut,Cubelles,"Carrer Almogavers 4, Cubelles",41.19971337,1.6672818,,True,False
HUTB-038243,vut,Rubí,"Carrer Doctor Turró 7, Rubí",41.489549,2.03040759,,True,False
HUTB-038245,vut,Sant Cugat del Vallès,"Carrer Pastora Martos 6, Sant Cugat del Vallès",41.48194264,2.07158777,,True,False
HUTB-038312,vut,Vilassar de Mar,"Camí Ral 21, Vilassar de Mar",41.50293124,2.39407029,,True,False
HUTB-038317,vut,Vilassar de Mar,"Carrer Mont 95, Vilassar de Mar",41.50700176,2.39315188,,True,False
HUTB-038319,vut,Sant Andreu de Llavaneres,"Carrer Minerva 4, Sant Andreu de Llavaneres",41.5709129,2.48060272,,True,False
HUTB-038320,vut,Sant Andreu de Llavaneres,"Carrer del Mar 1, Sant Andreu de Llavaneres",41.55387174,2.49334763,,True,False
HUTB-038321,vut,Sant Andreu de Llavaneres,"Carrer Mare de deu del Pilar 16, Sant Andreu de Llavaneres",41.56804288,2.48262364,,True,False
HUTB-038325,vut,Arenys de Mar,"Carrer Plana d'en Fornaguera 3, Arenys de Mar",41.58244622,2.55180466,,True,False
HUTB-038360,vut,Fogars de la Selva,"Carrer Montseny 51, Fogars de la Selva",41.7323975,2.68161041,,True,False
HUTB-038363,vut,Santa Susanna,"Plaça Europa 1, Santa Susanna",,,,False,False
HUTB-038367,vut,Sant Pol de Mar,"Carrer MOSSEN GERONI ESTANYOL 9, Sant Pol de Mar",,,,False,False
HUTB-038376,vut,Santa Susanna,"Urbanització La Vall s/n, Santa Susanna",41.64100666,2.72178138,,True,False
HUTB-038386,vut,Santa Susanna,"Urbanització La Vall s/n, Santa Susanna",41.64100666,2.72178138,,True,False
HUTB-038401,vut,Sant Pol de Mar,"Avinguda MARESME 30, Sant Pol de Mar",41.60455451,2.62952823,,True,False
HUTB-038402,vut,Sant Pol de Mar,"Carrer JACINT VERDAGUER 9, Sant Pol de Mar",41.60150656,2.62010486,,True,False
HUTB-038658,vut,Pineda de Mar,"Carrer Major 53, Pineda de Mar",41.62692997,2.68700807,,True,False
HUTB-038660,vut,Pineda de Mar,"Carrer Rosselló 22, Pineda de Mar",41.62539107,2.67259479,,True,False
HUTB-038173,vut,Arenys de Mar,"Carrer ANDREU GURI 18, Arenys de Mar",41.57956383,2.54998174,,True,False
HUTB-039098,vut,Olèrdola,"Barri LA SERRETA 9, Olèrdola",41.33647415,1.7415509,,True,False
HUTB-039101,vut,Sant Antoni de Vilamajor,"Avinguda Pedraforca 7, Sant Antoni de Vilamajor",41.66532871,2.37024003,,True,False
HUTB-039105,vut,Arenys de Mar,"Plaça Sa Boada 9, Arenys de Mar",41.57814996,2.54769591,,True,False
HUTB-039106,vut,Arenys de Mar,"Passeig Xifre 29, Arenys de Mar",41.57981689,2.554974,,True,False
HUTB-039107,vut,Olèrdola,"Carrer GAVÀ s/n, Olèrdola",,,,False,False
HUTB-039114,vut,Badalona,"Avinguda MARTÍ PUJOL 187, Badalona",41.45022798,2.24491567,,True,False
HUTB-039115,vut,Badalona,"Avinguda MARTÍ PUJOL 187, Badalona",41.45022798,2.24491567,,True,False
HUTB-039117,vut,Sant Andreu de Llavaneres,"Carrer del Doctor 50, Sant Andreu de Llavaneres",41.57345578,2.48058949,,True,False
HUTB-039118,vut,Sant Cebrià de Vallalta,"Carrer GARBI 48, Sant Cebrià de Vallalta",41.64188038,2.61688112,,True,False
HUTB-039119,vut,Sant Cebrià de Vallalta,"Carrer del Camí de Pedracastell 124, Sant Cebrià de Vallalta",41.61178115,2.58220429,,True,False
HUTB-039120,vut,Sant Cebrià de Vallalta,"Carrer MARESME 145, Sant Cebrià de Vallalta",41.64662156,2.61365177,,True,False
HUTB-039121,vut,Tiana,"Carrer Tarragona 18, Tiana",41.47756258,2.28093784,,True,False
HUTB-039273,vut,Alella,"Carrer Rosaleda 32, Alella",41.48349055,2.30413215,,True,False
HUTB-039275,vut,Caldes d'Estrac,"Carrer Torrevella 33, Caldes d'Estrac",41.57157096,2.5188509,,True,False
HUTB-039276,vut,Caldes d'Estrac,"Carrer Pau Casals 12 Bis, Caldes d'Estrac",41.56829285,2.52132041,,True,False
HUTB-039277,vut,Calella,"Carrer Diputació 29, Calella",41.61144125,2.65270701,,True,False
HUTB-039279,vut,Calella,"Via Riera Capaspre 12, Calella",,,,False,False
HUTB-039282,vut,Calella,"Carrer Diputació 29, Calella",41.61144125,2.65270701,,True,False
HUTB-039283,vut,Calella,"Carrer Sant Joan 32, Calella",41.61428632,2.66198766,,True,False
HUTB-039284,vut,Calella,"Carrer Sant Antoni 186, Calella",41.61789542,2.66640638,,True,False
HUTB-039285,vut,Calella,"Carrer Jaume Salvador 9, Calella",41.61756613,2.66656348,,True,False
HUTB-039286,vut,Calella,"Avinguda del Parc 17, Calella",41.61731083,2.66060603,,True,False
HUTB-039287,vut,Calella,"Carrer Església 186, Calella",41.61525725,2.6637897,,True,False
HUTB-039289,vut,Calella,"Carrer Puig de Popa 11, Calella",41.61161013,2.64618453,,True,False
HUTB-039100,vut,Viladecans,"Carrer SALAMANCA 7, Viladecans",41.32301263,2.00459675,,True,False
HUTB-039097,vut,Corbera de Llobregat,"Carrer Priorat 8, Corbera de Llobregat",41.42040777,1.93073366,,True,False
HUTB-038662,vut,Pineda de Mar,"Carrer Rosselló 22, Pineda de Mar",41.62539107,2.67259479,,True,False
HUTB-039095,vut,Castellet i la Gornal,"Carrer LOS ABETOS 13, Castellet i la Gornal",41.24139084,1.57975684,,True,False
HUTB-038663,vut,Pineda de Mar,"Carrer Rosselló 22, Pineda de Mar",41.62539107,2.67259479,,True,False
HUTB-038664,vut,Pineda de Mar,"Carrer Velázquez 15, Pineda de Mar",41.63120222,2.69276553,,True,False
HUTB-038670,vut,Vilanova i la Geltrú,"Carrer Llibertat 63, Vilanova i la Geltrú",41.22099893,1.72810558,,True,False
HUTB-038671,vut,Vilanova i la Geltrú,"Carrer Llibertat 137, Vilanova i la Geltrú",41.21847101,1.72937917,,True,False
HUTB-038674,vut,Vilanova i la Geltrú,"Carrer DEL FAR DE SANT CRISTÒFOL 6, Vilanova i la Geltrú",41.21722725,1.73786858,,True,False
HUTB-038675,vut,Vilanova i la Geltrú,"Carrer Far de St. Cristòfol 32, Vilanova i la Geltrú",,,,False,False
HUTB-038676,vut,Vilanova i la Geltrú,"Passeig Marítim 92, Vilanova i la Geltrú",41.21672393,1.73307139,,True,False
HUTB-038677,vut,Vilanova i la Geltrú,"Passeig del Carme 9, Vilanova i la Geltrú",41.21501807,1.72606037,,True,False
HUTB-038678,vut,Vilanova i la Geltrú,"Carrer Fassina 3, Vilanova i la Geltrú",41.21730702,1.73438043,,True,False
HUTB-038740,vut,Alella,"Carrer Riera Fosca 18, Alella",41.49318881,2.29376735,,True,False
HUTB-038741,vut,Sant Vicenç de Montalt,"Carrer LES FONTS 17, Sant Vicenç de Montalt",41.56743535,2.50254413,,True,False
HUTB-038776,vut,Sant Cugat del Vallès,"Plaça del Doctor Galtes 6, Sant Cugat del Vallès",41.47095524,2.07995461,,True,False
HUTB-038800,vut,Cabrera de Mar,"Carrer Camí Can Segarra 61, Cabrera de Mar",41.53051168,2.39062741,,True,False
HUTB-038802,vut,Corbera de Llobregat,"Carrer De la Piscina 11, Corbera de Llobregat",41.42266471,1.92096169,,True,False
HUTB-038837,vut,Canyelles,"Carrer Còrdova 5, Canyelles",41.26811578,1.70820301,,True,False
HUTB-038840,vut,Canyelles,"Carrer Hospitalet 21, Canyelles",41.26723681,1.72504092,,True,False
HUTB-038841,vut,Canyelles,"Avinguda Vilafranca - Masia Cal Maset s/n, Canyelles",,,,False,False
HUTB-039087,vut,Canet de Mar,"Carrer Miramar 8, Canet de Mar",41.58700775,2.57959435,,True,False
HUTB-039088,vut,Canet de Mar,"Carrer Miramar 8, Canet de Mar",41.58700775,2.57959435,,True,False
HUTB-039089,vut,Canet de Mar,"Carrer Balmes 49, Canet de Mar",41.5877291,2.58433814,,True,False
HUTB-039091,vut,Canet de Mar,"Carrer Ample 48, Canet de Mar",41.58836508,2.58336459,,True,False
HUTB-039092,vut,Canet de Mar,"Carrer Ample 48, Canet de Mar",41.58836508,2.58336459,,True,False
HUTB-039093,vut,Canet de Mar,"Carrer Ample 48, Canet de Mar",41.58836508,2.58336459,,True,False
HUTB-038174,vut,Malgrat de Mar,"Carrer Sant Esteve 19, Malgrat de Mar",41.64262327,2.74257018,,True,False
HUTB-038172,vut,Vilobí del Penedès,"Carrer de la Granada 17, Vilobí del Penedès",41.35084096,1.70355112,,True,False
HUTB-040985,vut,Figaró-Montmany,"Carrer Pomeretes 1, Figaró-Montmany",41.72025351,2.27511842,,True,False
HUTB-037660,vut,Caldes d'Estrac,"Carrer Pont del Sergent 8, Caldes d'Estrac",41.56844905,2.52090714,,True,False
HUTB-037666,vut,Calella,"Carrer Amadeu 56, Calella",41.61592591,2.6645694,,True,False
HUTB-037681,vut,Cubelles,"Carrer Dalia 77, Cubelles",41.2257421,1.65834945,,True,False
HUTB-037682,vut,Cubelles,"Passeig Mar Mediterrànea 2, Cubelles",41.20048731,1.6786106,,True,False
HUTB-037684,vut,Cubelles,"Passeig Mar Mediterrànea 2, Cubelles",41.20048731,1.6786106,,True,False
HUTB-037685,vut,Cubelles,"Carrer Mallorca 21, Cubelles",41.20263312,1.67928035,,True,False
HUTB-037689,vut,Cubelles,"Passeig Mar Mediterrania 68, Cubelles",41.19781355,1.66252891,,True,False
HUTB-037690,vut,Cubelles,"Ronda President Kennedy 12, Cubelles",41.20309053,1.67481519,,True,False
HUTB-037714,vut,Mataró,"Carrer Lepanto 46, Mataró",41.53529446,2.44471244,,True,False
HUTB-037717,vut,Mataró,"Carrer Tordera 22, Mataró",41.52685342,2.43431632,,True,False
HUTB-037719,vut,Olèrdola,"Carrer CORNELLÀ DE LLOBREGAT 261, Olèrdola",41.31695703,1.75693784,,True,False
HUTB-037724,vut,Sant Andreu de Llavaneres,"Carrer del Mar 2, Sant Andreu de Llavaneres",41.55416904,2.49317141,,True,False
HUTB-037727,vut,Sant Andreu de Llavaneres,"Carrer Riera de l¿Avall 2, Sant Andreu de Llavaneres",41.57486783,2.47909484,,True,False
HUTB-037729,vut,Sant Quintí de Mediona,"Carrer RAMON Y CAJAL 38, Sant Quintí de Mediona",41.4615856,1.66419653,,True,False
HUTB-037731,vut,Tordera,"Carrer Mare de Déu de la Paloma 18, Tordera",41.69376429,2.72657336,,True,False
HUTB-037769,vut,Malgrat de Mar,"Avinguda Barcelona 41, Malgrat de Mar",41.63991494,2.73296848,,True,False
HUTB-037770,vut,Malgrat de Mar,"Carrer Lloret 13, Malgrat de Mar",41.65400805,2.74563587,,True,False
HUTB-037771,vut,Malgrat de Mar,"Carrer Germans Lumière 6, Malgrat de Mar",41.64701308,2.73567671,,True,False
HUTB-037772,vut,Vallgorguina,"Carrer Canadà Park, C/ Ou de reig 73, Vallgorguina",,,,False,False
HUTB-038024,vut,Caldes de Montbui,"Avinguda Montbui 79, Caldes de Montbui",41.66911331,2.19113234,,True,False
HUTB-038025,vut,Caldes de Montbui,"Avinguda Josep Fontcuberta 98, Caldes de Montbui",41.6335876,2.17059123,,True,False
HUTB-038026,vut,Caldes d'Estrac,"Carrer Major 49, Caldes d'Estrac",41.57053501,2.52557956,,True,False
HUTB-038027,vut,Caldes d'Estrac,"Passeig Passeig dels Anglesos 30, Caldes d'Estrac",41.56642417,2.52248674,,True,False
HUTB-038029,vut,Caldes d'Estrac,"Carrer Pau Casals 8, Caldes d'Estrac",41.56799565,2.52157331,,True,False
HUTB-037664,vut,Calella,"Carrer Sant Antoni 135, Calella",41.61742716,2.66493184,,True,False
HUTB-037659,vut,Caldes d'Estrac,"Carrer Camí Nou 14, Caldes d'Estrac",,,,False,False
HUTB-038032,vut,Cubelles,"Avinguda El Mediterrani 15, Cubelles",41.20093509,1.67727799,,True,False
HUTB-037656,vut,Caldes d'Estrac,"Carrer de la Mercè 17, Caldes d'Estrac",41.57243381,2.52587791,,True,False
HUTB-037470,vut,Tordera,"Carrer Pío Baroja 32, Tordera",41.73416823,2.73599412,,True,False
HUTB-037471,vut,Tordera,"Carrer Pío Baroja 91, Tordera",41.73150214,2.73103047,,True,False
HUTB-037472,vut,Vallromanes,"Carrer Tarragona 4, Vallromanes",41.53163263,2.30151427,,True,False
HUTB-037473,vut,Vilafranca del Penedès,"Carrer JOAN XXIII 8, Vilafranca del Penedès",41.3448515,1.69472019,,True,False
HUTB-037474,vut,Vilassar de Mar,"Carrer Sant Roc 13, Vilassar de Mar",41.50238117,2.3910758,,True,False
HUTB-037475,vut,Vilobí del Penedès,"Camí Font d'en Rovira 5, Vilobí del Penedès",,,,False,False
HUTB-037490,vut,Calella,"Urbanització Valldenguli 69, Calella",,,,False,False
HUTB-037513,vut,Calella,"Carrer Vallderoure 7, Calella",41.61303284,2.6509555,,True,False
HUTB-037555,vut,Calella,"Carrer Turisme 22, Calella",41.612091,2.65216965,,True,False
HUTB-037556,vut,Vilanova i la Geltrú,"Carrer Balears 37, Vilanova i la Geltrú",41.21775779,1.73120313,,True,False
HUTB-037557,vut,Vilanova i la Geltrú,"Carrer Esculls 1, Vilanova i la Geltrú",41.20569278,1.68599199,,True,False
HUTB-037558,vut,Vilanova i la Geltrú,"Carrer Sant Josep 1, Vilanova i la Geltrú",41.22774294,1.72391377,,True,False
HUTB-037559,vut,Vilanova i la Geltrú,"Passeig Marítim 104, Vilanova i la Geltrú",41.21706859,1.73431128,,True,False
HUTB-037560,vut,Vilanova i la Geltrú,"Passeig Marítim 104, Vilanova i la Geltrú",41.21706859,1.73431128,,True,False
HUTB-037561,vut,Vilanova i la Geltrú,"Plaça Mediterrània 4, Vilanova i la Geltrú",41.21622343,1.72711426,,True,False
HUTB-037562,vut,Vilanova i la Geltrú,"Passeig Voramar 5, Vilanova i la Geltrú",41.20360832,1.68438503,,True,False
HUTB-037563,vut,Vilanova i la Geltrú,"Carrer Eugeni d'Ors 10, Vilanova i la Geltrú",41.21778686,1.73803519,,True,False
HUTB-037598,vut,Vilassar de Mar,"Carrer Santa Coloma 119, Vilassar de Mar",41.50655945,2.39933168,,True,False
HUTB-037619,vut,Vilanova i la Geltrú,"Carrer Pere Riudor 18, Vilanova i la Geltrú",41.21757886,1.73203431,,True,False
HUTB-037625,vut,Alella,"Avinguda Sant Josep de Calasanç 16, Alella",41.49373837,2.29642973,,True,False
HUTB-037653,vut,Alella,"Camí de la Cornisa 4, Alella",41.50390384,2.28549424,,True,False
HUTB-037654,vut,Caldes d'Estrac,"Passeig dels Anglesos 27, Caldes d'Estrac",41.56665416,2.52310323,,True,False
HUTB-037655,vut,Caldes d'Estrac,"Carrer Santema 21, Caldes d'Estrac",,,,False,False
